id,projectName,description,date,fundsLost,fundsReturned,chaindIds,category,issueType,token
2367,Uranium Finance (2),"<p><strong>Quick Summary</strong><br>Pair contracts in Uranium v2 had a bug due to which anyone could interact with them and withdraw almost all tokens due to a calculation error.</p><p><br></p><p><strong>Details of the Exploit</strong><br>Before interacting with Uranium, the attacker sent the minimum amount of each token to pair contracts. After that, they used a low-level function <u>swap</u>() whose execution should drain both reserves.<br><br>Stolen funds:<br>- 34k WBNB ($18M)</p><p>- 17.9M BUSD ($17.9M)</p><p>- 1.8k ETH ($4.7M)</p><p>- 80 BTC ($4.3M)</p><p>- 26.5k DOT ($0.8M)</p><p>- 638k ADA ($0.8M)</p><p>- 5.7M USDT ($5.7M)</p><p>- 112k U92<br><br>With the help of PancakeSwap, DOT and ADA were swapped to ETH. After that, the attacker withdrew 2,438 ETH via Anyswap to Ethereum (deposited into Tornado Cash mixer at https://etherscan.io/txs?a=0xc61429117038a1f13881dd7410b80771f28e06ec) and 80 BTC to Bitcoin. 1M USDT and 99k DAI (bought with USDT) went to xDAI.</p><p><br></p><p><strong>Block Data Reference</strong></p><p>The attacker's address:<br>https://bscscan.com/address/0x2b528a28451e9853f51616f3b0f6d82af8bea6ae#tokentxns<br>The transaction behind the attack:<br>https://bscscan.com/tx/0x5a504fe72ef7fc76dfeb4d979e533af4e23fe37e90b5516186d5787893c37991</p>",2021-04-28,57200000,0,[2],Yield Aggregator,Other,"{'name': 'sRADS, U92, RADS'}"
2351,Spartan Protocol,"<p>The attacker's address:<br>https://bscscan.com/address/0x3b6e77722e2bbe97c1cfa337b42c0939aeb83671<br><br>The transaction of the attack:<br>https://bscscan.com/tx/0xb64ae25b0d836c25d115a9368319902c972a0215bd108ae17b1b9617dfb93af8<br><br>- A flash loan was taken for 10K WBNB, to be returned at the last step with 260 WBNB as the flash loan fee<br><br>- swapped WBNB to SPARTA five times through the exploited Spartan pool, with each time swapping in 1,913.172376149853767216 WBNB to get 621,865.037751148871481851 SPARTA<br><br>- the resulting total of 2,536,613.206101067206978364 SPARTA, plus 11,853.332738790033677468 WBNB, are then added into the pool, minting 933,350.959891510782264802 pool token (SPT1-WBNB)<br><br>- swapped WBNB to SPARTA ten times through the same pool, with each time swapping in 1,674.025829131122046314 WBNB to get 336,553.226646584413691711 SPARTA<br><br>- inflated the asset balance in the pool by transferring into the pool 21,632.147355962694186481 WBNB and all SPARTA from the above step 3, i.e., 2,639,121.977427448690750716 SPARTA<br><br>- burned the 933,350.959891510782264802 pool tokens obtained from step 2 to withdraw the liquidity. Since the pool’s asset balance is inflated, the burn operation leads to 2,538,199.153113548855179986 SPARTA and 20,694.059368262615067224 WBNB<br><br>- added the liquidity into the pool with the added assets in step 4 with 1,414,010.159908048805295494 pool tokens, which is immediately burned to obtain 2,643,882.074112804607308497 SPARTA and 21,555.69728926154636986 WBNB<br><br>- the above steps were repeated to continue draining funds from the pool<br><br>- returned the flash loan with 100,260 WBNB.<br><br>The attacker used 1inch (to swap all tokens to BTCB or BETH), Spartan (to dump SPARTA), Nerve (to swap BTCB and BETH to Anyswap versions). In this way, they were eventually able to withdraw part of the profit through Anyswap.</p>",2021-05-02,30500000,0,[2],Exchange (DEX),Flash Loan Attack,{'name': 'SPARTA'}
2369,xToken,"<p>The transaction behind the attack:<br>https://etherscan.io/tx/0x7cc7d935d895980cdd905b2a134597fb91004b5d551d6db0fb265e3d9840da22<br><br>The attacker's address:<br>https://etherscan.io/address/0x07e02088d68229300ae503395c6536f09179dc3e<br><br>The attacker:</p><p>- borrowed 61.8k ETH flash loan on dYdX<br><br>- deposited 10k ETH to borrow 564k SNX on Aave and swap 5.5k ETH to 700k SNX on SushiSwap<br><br>- sold 1.2M SNX for 818 ETH on Uniswap v2, significantly reducing the SNX price<br><br>- used only 0.12 ETH to mint 1.2B xSNXa, because the protocol buys SNX through Kyber, who in turn led to use Uniswap v2 for this swap<br><br>- however, within the protocol, the xSNXa price turned out to be normal, which made it possible to swap 105M xSNX into 414 ETH<br><br>- began to do reverse swaps in SushiSwap and Uniswap and repaid loans in Aave<br><br>- began to sell the existing xSNXa to the Balancer SNX/ETH/xSNXa (25/25/50) pool<br><br>- repaid the flash loan to dYdX<br><br>- issued xBNTa four times for 0.03 ETH, which ultimately gave them 3.9B xBNTa<br><br>- swapped half of xBNTa to 781k BNT.<br><br>Funds lost:<br><br>- 2.4k ETH ($10.3M)</p><p>- 781k BNT ($6.2M)</p><p>- 407k SNX ($8M)</p><p>- 1.9B xBNTa.</p>",2021-05-12,24000000,0,[1],Token,Flash Loan Attack,{'name': 'XTK'}
723,PancakeBunny,"<p>8 flash loans were used to manipulate the price on various PancakeSwap pools, creating a skewed calculation of the BUNNY price in the VaultFliptoFlip vault. The transaction, where flash loans were used:<br>https://bscscan.com/tx/0x897c2de73dd55d7701e1b69ffb3a17b0f4801ced88b0c75fe1551c5fcce6a979<br><br>The attacker:<br>- borrowed 1.05M WBNB from WBNB+CAKE pool, 522.52K WBNB from WBNB+BUSD pool, 210.16K WBNB from WBNB+ETH pool, 133.50K WBNB from WBNB+BTCB pool, 241.02K WBNB from WBNB+SAFEMOON pool, 98.519K WBNB from WBNB+BELT pool, 66.29K WBNB from WBNB+DOT pool, and 2.96M USDT from Fortube Bank. The first seven flash loans are taken from various PancakeSwap pools while the last comes from Fortube Bank<br><br>- deposited 2.96M USDT and 7886 WBNB into WBNB+BUSDT pool as liquidity and minted 144.45K LP tokens<br><br>- swapped 2.32M WBNB for 3.83M BUSDT via the WBNB+BUSDT pool<br><br>- called <u>getReward</u>() to claim rewards from VaultFlipToFlip. With the higher LP token valuation, the EOA is able to claim a reward of 6.97M BUNNY (valued at about $1+ B)<br><br>- returned the flash loans in point 1 back to PancakeSwap pools and Fortube Bank<br><br>The stolen funds were held at this address:</p><p>0xa0acc61547f6bd066f7c9663c17a312b6ad7e187</p>",2021-05-19,45000000,100000,[2],Yield Aggregator,Flash Loan Attack,{'name': 'BUNNY'}
2775,DEFI100,"<p>On May 22, a message materialized on the DEFI 100 website homepage reading: “WE SCAMMED YOU GUYS AND YOU CANT [sic] DO SHIT ABOUT IT HAHA…All you moon bois have been scammed and you cant do shit about it. FUCK YOU MOONBOIS.” The message was signed “DEVISIN” and has since been deleted.<br><br>On May 23, the DeFi100 Twitter account posted that their website had been hacked the previous day, and that the hacker had written the profane message:<br>https://twitter.com/DEFI100/status/1396361647149633537</p>",2021-05-23,32000000,0,[2],Stablecoin,Rugpull,{'name': 'D100'}
2790,Fireblocks,"<p><strong>Quick Summary</strong></p><p>Fireblocks company lost 75,000,000 $USD due to the negligence of the security engineer</p><p><br></p><p><strong>Details of the Exploit</strong></p><p>FireBlocks is an Israeli company that offers traditional financial institutes a seamless plug into the decentralized finance ecosystem and its customers. Cryptocurrency company StakeHound has filed a lawsuit against &nbsp;Fireblocks, claiming that it lost NIS 245.5 million (approximately $75 million) worth of cryptocurrencies it was entrusted with. StakeHound claims that Fireblocks, a developer of secure cross-enterprise asset transfer infrastructure, was negligent and as a result, the funds have been lost and can not be recovered. Fireblocks has denied any wrongdoing, claiming that: ""The keys were generated by the client and stored outside the Fireblocks platform,"" and that ""the customer did not store the backup with a third-party service provider per our guidelines.""</p>",2021-06-22,75000000,0,[],CeFi,Access Control,{'name': None}
2350,StableMagnet,"<p><strong>Quick Summary</strong></p><p>StableMagnet was rugpulled for over 27,000,000 $USD. The scammer used an unverified contract to transfer approved tokens.</p><p><br></p><p><strong>Details of the Exploit</strong></p><p>The exit scam started from this transaction:<br>https://bscscan.com/tx/0xf0ba46c8a20e1e75ad382e42c509bf71393e1b3b90326165c747a5d3cc5d967c<br><br>As a result, 8M USDT, 7.2M USDC, and 7M BUSD were taken from the StableMagnet 3Pool via an unverified source code.<br><br>The unverified SwapUtil library did not only contain code to drain all pairs, it also contained code to transfer more tokens to everyone who had approved StableMagnet.</p><p><br></p><p><strong>Block Data Reference</strong><br>SwapUtils library containing the exploit:<br>https://bscscan.com/address/0xE25d05777BB4bD0FD0Ca1297C434e612803eaA9a<br><br>The stolen funds were distributed between some external wallets. BUSD sent to Binance hot wallet:<br>https://bscscan.com/address/0x2bac04457e5de654cf1600b803e714c2c3fb96d7#tokentxns<br><br>Tether received on ETH chain:<br>https://etherscan.io/address/0xDF5B180c0734fC448BE30B7FF2c5bFc262bDEF26#tokentxns<br><br>Tether changed to DAI:<br>https://etherscan.io/address/0xe5daac909a3205f99d370bc2b32b1810a4912a07#tokentxns</p>",2021-06-23,27000000,24000000,[2],Other,Rugpull,{'name': 'SMAG'}
2734,Bilaxy,"<p>The attacker's address:<br>https://etherscan.io/address/0xa14d5da3c6bf2d9304fe6d4bc6942395b4de048b<br><br>The affected Bilaxy's hot wallet:<br>https://etherscan.io/address/0xcce8d59affdd93be338fc77fa0a298c2cb65da59<br><br>Bilaxy's hot wallet was compromised by the hacker and as a result, approximately 295 ERC20 tokens were transferred by the hacker to the address, including Tether (USDT), USD Coin (USDC), Uniswap (UNI), SushiSwap (SUSHI) amongst others.<br><br>300 ETH were deposited into Tornado Cash mixer:<br>https://bloxy.info/txs/calls_from/0xa14d5da3c6bf2d9304fe6d4bc6942395b4de048b?signature_id=994162&amp;smart_contract_address_bin=0x722122df12d4e14e13ac3b6895a86e84145b6967</p>",2021-08-29,21709378,0,[],CeFi,Other,{'name': 'BIA'}
2596,Cream Finance,"<p><strong>Quick Summary</strong></p><p>Cream Finance got exploited through a vulnerability hidden in the borrow() function, which was repeatedly utilized for reentrancy attacks. The attacker made away with approx. $36 million.</p><p><br></p><p><strong>Details of the Exploit</strong></p><p>Cream (Crypto Rules Everything Around Me) Finance is a decentralized lending protocol designed for institutions, protocols and people in order to access financial services.</p><p>The risk for reentrancy arose because of the way $AMP was integrated into the protocol. The $AMP token contract is based on the ERC777 standard, which utilizes the _callPostTransferHooks hook. The attack transactions started with supplying $ETH as a collateral for borrowing $AMP from the crAMP market. When transferring AMP to the attacking contract, the _callPostTransferHooks was called, which in turn triggered the execution of a fallback function in the attack contract allowing the latter to re-enter the crETH market to borrow $ETH against the very same collateral initially supposed to be used for borrowing $AMP.</p><p>The flow of an example exploit transaction: https://etherscan.io/tx/0xa9a1b8ea288eb9ad315088f17f7c7386b9989c95b4d13c81b69d5ddad7ffe61e</p><p>- The hacker creates contract A to flash loan 500 $WETH and use the funds as collateral on cream, minting 24.17k crETH;</p><p>- borrows 19.48M $AMP for the received crETH;</p><p>- exploits the reentrancy possibility by repeatedly calling borrow() during the token transfer, taking a further 355 $ETH before the state of the initial borrow() has been updated;</p><p>- uses contract B, which receives a half (9.74M) of A's borrowed $AMP;</p><p>- contract B liquidates part of A's loan, redeeming 187 $WETH and transferring it back to contract A;</p><p>- contract A uses $ETH borrowed via reentrancy to repay the remainder of the flash loan.</p><p><br></p><p>The profits of the above explained transaction amounted to 41 $ETH and 9.74M $AMP.</p><p>In total, 17 attack transactions were conducted netting the attackers a total of $AMP 462,079,976 and $ETH 2,804.96.</p><p><br></p><p><strong>Block Data Reference</strong></p><p>Attack contract A:</p><p>https://etherscan.io/address/0x38c40427efbaae566407e4cde2a91947df0bd22b</p><p>Attack contract B:</p><p>https://etherscan.io/address/0x0ec306D7634314D35139d1dF4A630d829475A125</p><p>Exploiter address 1:</p><p>https://etherscan.io/address/0xce1f4b4f17224ec6df16eeb1e3e5321c54ff6ede</p><p>Exploiter address 2:</p><p>https://etherscan.io/address/0x8036EbD0Fc9C120BA0469ffCB27b204AA06aaF1F</p><p><br></p>",2021-08-31,36154954,0,[1],Borrowing and Lending,Other,{'name': 'CREAM'}
2638,Vee Finance,<p>The attacker:<br>https://cchain.explorer.avax.network/address/0xeeeE458C3a5eaAfcFd68681D405FB55Ef80595BA/transactions<br><br>The contract behind the attack:<br>https://cchain.explorer.avax.network/address/0x490D25A327768bD5E3d2bF98B8E10419B3E70B82/transactions<br><br>The attacker deployed a smart contract with the malicious logic which interacted with one of the protocol smart contracts. Both contracts are unverified.<br><br>The list of transactions where the funds were withdrawn:<br>https://cchain.explorer.avax.network/address/0x490D25A327768bD5E3d2bF98B8E10419B3E70B82/token-transfers<br><br>WBTC and WETH were bridged to the Ethereum and are still held on the attacker's address here:<br>https://etherscan.io/address/0xeeee458c3a5eaafcfd68681d405fb55ef80595ba</p>,2021-09-21,36000000,0,[6],Borrowing and Lending,Other,{'name': 'VEE'}
2663,Compound Labs (2),"<p><strong>Quick Summary</strong></p><p>Compound's new proposal caused a loss of 237,000 $COMP tokens due to the smart contract issue</p><p><br><strong>Details of the Exploit</strong><br>Compound's governance Proposal 62 changed the distribution in the Comptroller contract to liquidity suppliers and borrowers from a previous 50:50 split to new governance proposed ratios:<br>https://compound.finance/governance/proposals/62<br><br>However, the Comptroller contract contains a bug, causing some users to receive too much COMP. The Comptroller received tokens for distribution from the Reservoir contract at:<br>https://etherscan.io/tx/0xe76167796646eb447cf53a72f1b912ad5028e64f8c8129b1a3fb71c1379f2322<br><br>84,000,000 in $COMP tokens are at risk<br><br>Approximately 237,000 $COMP tokens are already distributed between different addresses and can be calculated as a loss at the current moment.</p><p><br></p><p><strong>Block Data Reference</strong></p><p>The examples of transactions that trigger the bug:<br>https://etherscan.io/tx/0xc9244e5349f49f3b74a54a882e71f1ca11ba14ed74f73bf2cd091ed8be2b0001<br>https://etherscan.io/tx/0xbc246c878326f2c128462d08a0b74048b1dbee733adde8863f569c949c06422a<br>https://etherscan.io/tx/0xd77300cd5f10d835d60aa7560ab6a140887e6f84cc76b7911e83a46293492f94<br>https://etherscan.io/tx/0xc9244e5349f49f3b74a54a882e71f1ca11ba14ed74f73bf2cd091ed8be2b0001<br>https://etherscan.io/tx/0x0fefe4a123e9137e7725e07166ddd0e29e8e4a2e3f71d788c6edec6bf13b45c1<br>https://etherscan.io/tx/0xf3731f0e45a2a14fa93345453f10c793b29b707a92cb50d05a7ec5a4d280a973<br>https://etherscan.io/tx/0xb6d5122afe04a9905adc5de7f708cabc5821e65fb7d6f0bfd571d35b1ddab7f2<br>https://etherscan.io/tx/0xf4bfef1655f2092cf062c008153a5be66069b2b1fedcacbf4037c1f3cc8a9f45<br>https://etherscan.io/tx/0xee318650ae8bcf83517e77e8654d40201990080fcb888087f737aea28e70bdb1</p><p><br></p><p>Comptroller contract:<br>https://etherscan.io/address/0x3d9819210a31b4961b30ef54be2aed79b9c9cd3b<br><br>Reservoir contract:<br>https://etherscan.io/address/0x2775b1c75658be0f640272ccb8c72ac986009e38<br><br>List of addresses, which claimed a huge amount of tokens:<br>https://twitter.com/0xngmi/status/1443442885618278407</p><p><br></p>",2021-09-30,71101556,0,[1],Borrowing and Lending,Other,{'name': 'COMP'}
